CardNumber,Transaction_ID,Transaction_Amount,Transaction_Frequency,Time_of_Day,IP_Risk_Score,Device_Risk_Score,Account_Age_Days,Declined_Transactions,High_Risk_Country,Multiple_Logins_Different_IPs,Velocity_Transactions_24h,Unusual_Spending_Pattern,FraudIndicator,Fraud_Summary,text_for_embedding
4000762809324231,T100595,88826,6,02:15,0.21,0.62,123,4,1,0,1,0,Fraud,Transaction of ₹88826 from card 4000762809324231 at 02:15 from high-risk country  . Marked as Fraud.,4000762809324231 | T100595 | 88826 | 6 | 02:15 | 0.21 | 0.62 | 123 | 4 | 1 | 0 | 1 | 0
4000126845125742,T100596,7457,7,20:15,0.66,0.91,1903,3,0,0,8,0,Fraud,Transaction of ₹7457 from card 4000126845125742 at 20:15   . Marked as Fraud.,4000126845125742 | T100596 | 7457 | 7 | 20:15 | 0.66 | 0.91 | 1903 | 3 | 0 | 0 | 8 | 0
4000349500349165,T100597,32579,5,16:00,0.47,0.51,1411,3,0,0,6,0,Not Fraud,Transaction of ₹32579 from card 4000349500349165 at 16:00   . Marked as Not Fraud.,4000349500349165 | T100597 | 32579 | 5 | 16:00 | 0.47 | 0.51 | 1411 | 3 | 0 | 0 | 6 | 0
4000842865751617,T100598,61576,11,16:00,0.88,0.5,1363,1,0,0,13,0,Fraud,Transaction of ₹61576 from card 4000842865751617 at 16:00   . Marked as Fraud.,4000842865751617 | T100598 | 61576 | 11 | 16:00 | 0.88 | 0.5 | 1363 | 1 | 0 | 0 | 13 | 0
4000746715555757,T100599,44911,13,23:50,0.22,0.05,778,1,0,0,2,0,Not Fraud,Transaction of ₹44911 from card 4000746715555757 at 23:50   . Marked as Not Fraud.,4000746715555757 | T100599 | 44911 | 13 | 23:50 | 0.22 | 0.05 | 778 | 1 | 0 | 0 | 2 | 0
4000125558432468,T100600,36308,19,12:30,0.68,0.03,348,0,0,0,8,1,Fraud,Transaction of ₹36308 from card 4000125558432468 at 12:30  with unusual spending . Marked as Fraud.,4000125558432468 | T100600 | 36308 | 19 | 12:30 | 0.68 | 0.03 | 348 | 0 | 0 | 0 | 8 | 1
4000941811753545,T100601,20250,10,02:15,0.61,0.55,29,2,0,0,6,1,Fraud,Transaction of ₹20250 from card 4000941811753545 at 02:15  with unusual spending . Marked as Fraud.,4000941811753545 | T100601 | 20250 | 10 | 02:15 | 0.61 | 0.55 | 29 | 2 | 0 | 0 | 6 | 1
4000732517733550,T100602,71280,10,08:45,0.3,0.44,975,1,1,1,7,0,Fraud,Transaction of ₹71280 from card 4000732517733550 at 08:45 from high-risk country  and multiple logins detected. Marked as Fraud.,4000732517733550 | T100602 | 71280 | 10 | 08:45 | 0.3 | 0.44 | 975 | 1 | 1 | 1 | 7 | 0
4000937691416447,T100603,43386,11,02:15,0.14,0.84,35,2,0,0,11,1,Fraud,Transaction of ₹43386 from card 4000937691416447 at 02:15  with unusual spending . Marked as Fraud.,4000937691416447 | T100603 | 43386 | 11 | 02:15 | 0.14 | 0.84 | 35 | 2 | 0 | 0 | 11 | 1
4000292226710924,T100604,68550,7,23:50,0.65,0.16,1542,1,0,0,1,0,Fraud,Transaction of ₹68550 from card 4000292226710924 at 23:50   . Marked as Fraud.,4000292226710924 | T100604 | 68550 | 7 | 23:50 | 0.65 | 0.16 | 1542 | 1 | 0 | 0 | 1 | 0
4000668956468715,T100605,21452,18,00:30,0.74,0.02,1420,4,0,0,7,1,Fraud,Transaction of ₹21452 from card 4000668956468715 at 00:30  with unusual spending . Marked as Fraud.,4000668956468715 | T100605 | 21452 | 18 | 00:30 | 0.74 | 0.02 | 1420 | 4 | 0 | 0 | 7 | 1
4000588129516415,T100606,55169,4,02:15,0.32,0.45,623,4,0,0,3,0,Fraud,Transaction of ₹55169 from card 4000588129516415 at 02:15   . Marked as Fraud.,4000588129516415 | T100606 | 55169 | 4 | 02:15 | 0.32 | 0.45 | 623 | 4 | 0 | 0 | 3 | 0
4000408877180672,T100607,14497,2,23:50,0.64,0.24,1318,0,1,0,11,0,Fraud,Transaction of ₹14497 from card 4000408877180672 at 23:50 from high-risk country  . Marked as Fraud.,4000408877180672 | T100607 | 14497 | 2 | 23:50 | 0.64 | 0.24 | 1318 | 0 | 1 | 0 | 11 | 0
4000579255341440,T100608,41655,14,00:30,0.4,0.05,589,0,0,0,12,1,Fraud,Transaction of ₹41655 from card 4000579255341440 at 00:30  with unusual spending . Marked as Fraud.,4000579255341440 | T100608 | 41655 | 14 | 00:30 | 0.4 | 0.05 | 589 | 0 | 0 | 0 | 12 | 1
4000996079577156,T100609,47059,13,00:30,0.71,0.72,1373,2,0,0,8,1,Fraud,Transaction of ₹47059 from card 4000996079577156 at 00:30  with unusual spending . Marked as Fraud.,4000996079577156 | T100609 | 47059 | 13 | 00:30 | 0.71 | 0.72 | 1373 | 2 | 0 | 0 | 8 | 1
4000615787958669,T100610,828,12,08:45,0.2,0.11,1171,1,0,1,6,0,Fraud,Transaction of ₹828 from card 4000615787958669 at 08:45   and multiple logins detected. Marked as Fraud.,4000615787958669 | T100610 | 828 | 12 | 08:45 | 0.2 | 0.11 | 1171 | 1 | 0 | 1 | 6 | 0
4000548171080147,T100611,50617,7,20:15,0.89,0.61,1091,3,0,0,4,0,Fraud,Transaction of ₹50617 from card 4000548171080147 at 20:15   . Marked as Fraud.,4000548171080147 | T100611 | 50617 | 7 | 20:15 | 0.89 | 0.61 | 1091 | 3 | 0 | 0 | 4 | 0
4000453618866942,T100612,66334,2,12:30,0.29,0.28,904,0,0,0,11,0,Fraud,Transaction of ₹66334 from card 4000453618866942 at 12:30   . Marked as Fraud.,4000453618866942 | T100612 | 66334 | 2 | 12:30 | 0.29 | 0.28 | 904 | 0 | 0 | 0 | 11 | 0
4000214547351220,T100613,40054,13,02:15,0.37,0.17,520,3,0,0,8,0,Not Fraud,Transaction of ₹40054 from card 4000214547351220 at 02:15   . Marked as Not Fraud.,4000214547351220 | T100613 | 40054 | 13 | 02:15 | 0.37 | 0.17 | 520 | 3 | 0 | 0 | 8 | 0
4000279777594736,T100614,47380,14,00:30,0.06,0.38,122,3,0,1,9,0,Fraud,Transaction of ₹47380 from card 4000279777594736 at 00:30   and multiple logins detected. Marked as Fraud.,4000279777594736 | T100614 | 47380 | 14 | 00:30 | 0.06 | 0.38 | 122 | 3 | 0 | 1 | 9 | 0
4000552388062042,T100615,79559,17,02:15,0.11,0.8,340,1,0,0,10,0,Fraud,Transaction of ₹79559 from card 4000552388062042 at 02:15   . Marked as Fraud.,4000552388062042 | T100615 | 79559 | 17 | 02:15 | 0.11 | 0.8 | 340 | 1 | 0 | 0 | 10 | 0
4000644145185035,T100616,16879,9,20:15,0.52,0.39,175,2,0,0,2,1,Fraud,Transaction of ₹16879 from card 4000644145185035 at 20:15  with unusual spending . Marked as Fraud.,4000644145185035 | T100616 | 16879 | 9 | 20:15 | 0.52 | 0.39 | 175 | 2 | 0 | 0 | 2 | 1
4000827087359039,T100617,64032,17,12:30,0.27,0.75,1924,1,0,1,6,0,Fraud,Transaction of ₹64032 from card 4000827087359039 at 12:30   and multiple logins detected. Marked as Fraud.,4000827087359039 | T100617 | 64032 | 17 | 12:30 | 0.27 | 0.75 | 1924 | 1 | 0 | 1 | 6 | 0
4000542146239550,T100618,73036,8,20:15,0.84,0.13,1715,0,0,0,5,0,Fraud,Transaction of ₹73036 from card 4000542146239550 at 20:15   . Marked as Fraud.,4000542146239550 | T100618 | 73036 | 8 | 20:15 | 0.84 | 0.13 | 1715 | 0 | 0 | 0 | 5 | 0
4000936717894940,T100619,24566,2,12:30,0.01,0.77,597,3,0,0,5,0,Fraud,Transaction of ₹24566 from card 4000936717894940 at 12:30   . Marked as Fraud.,4000936717894940 | T100619 | 24566 | 2 | 12:30 | 0.01 | 0.77 | 597 | 3 | 0 | 0 | 5 | 0
4000141017352624,T100620,37039,13,16:00,0.38,0.24,451,1,0,0,10,0,Not Fraud,Transaction of ₹37039 from card 4000141017352624 at 16:00   . Marked as Not Fraud.,4000141017352624 | T100620 | 37039 | 13 | 16:00 | 0.38 | 0.24 | 451 | 1 | 0 | 0 | 10 | 0
4000196442742929,T100621,69996,3,12:30,0.34,0.68,557,1,0,0,11,0,Fraud,Transaction of ₹69996 from card 4000196442742929 at 12:30   . Marked as Fraud.,4000196442742929 | T100621 | 69996 | 3 | 12:30 | 0.34 | 0.68 | 557 | 1 | 0 | 0 | 11 | 0
4000376228747842,T100622,35370,16,08:45,0.02,0.57,1160,1,0,0,3,0,Not Fraud,Transaction of ₹35370 from card 4000376228747842 at 08:45   . Marked as Not Fraud.,4000376228747842 | T100622 | 35370 | 16 | 08:45 | 0.02 | 0.57 | 1160 | 1 | 0 | 0 | 3 | 0
4000225942501921,T100623,59263,6,20:15,0.12,0.93,1879,0,0,0,12,1,Fraud,Transaction of ₹59263 from card 4000225942501921 at 20:15  with unusual spending . Marked as Fraud.,4000225942501921 | T100623 | 59263 | 6 | 20:15 | 0.12 | 0.93 | 1879 | 0 | 0 | 0 | 12 | 1
4000950275468961,T100624,82737,19,00:30,0.41,0.39,1040,2,0,0,8,1,Fraud,Transaction of ₹82737 from card 4000950275468961 at 00:30  with unusual spending . Marked as Fraud.,4000950275468961 | T100624 | 82737 | 19 | 00:30 | 0.41 | 0.39 | 1040 | 2 | 0 | 0 | 8 | 1
4000104243939720,T100625,52034,7,16:00,0.49,0.07,1357,1,1,0,14,0,Fraud,Transaction of ₹52034 from card 4000104243939720 at 16:00 from high-risk country  . Marked as Fraud.,4000104243939720 | T100625 | 52034 | 7 | 16:00 | 0.49 | 0.07 | 1357 | 1 | 1 | 0 | 14 | 0
4000609136562669,T100626,64995,10,08:45,0.4,0.02,1219,0,0,0,8,0,Fraud,Transaction of ₹64995 from card 4000609136562669 at 08:45   . Marked as Fraud.,4000609136562669 | T100626 | 64995 | 10 | 08:45 | 0.4 | 0.02 | 1219 | 0 | 0 | 0 | 8 | 0
4000157609459666,T100627,32407,9,02:15,0.53,0.83,1520,3,0,0,12,0,Fraud,Transaction of ₹32407 from card 4000157609459666 at 02:15   . Marked as Fraud.,4000157609459666 | T100627 | 32407 | 9 | 02:15 | 0.53 | 0.83 | 1520 | 3 | 0 | 0 | 12 | 0
4000667741343954,T100628,54198,2,20:15,0.6,0.52,9,4,0,0,5,1,Fraud,Transaction of ₹54198 from card 4000667741343954 at 20:15  with unusual spending . Marked as Fraud.,4000667741343954 | T100628 | 54198 | 2 | 20:15 | 0.6 | 0.52 | 9 | 4 | 0 | 0 | 5 | 1
4000784453630589,T100629,61021,15,23:50,0.01,0.78,1852,0,0,0,8,1,Fraud,Transaction of ₹61021 from card 4000784453630589 at 23:50  with unusual spending . Marked as Fraud.,4000784453630589 | T100629 | 61021 | 15 | 23:50 | 0.01 | 0.78 | 1852 | 0 | 0 | 0 | 8 | 1
4000648709745211,T100630,5586,5,23:50,0.46,0.23,334,4,0,0,10,0,Not Fraud,Transaction of ₹5586 from card 4000648709745211 at 23:50   . Marked as Not Fraud.,4000648709745211 | T100630 | 5586 | 5 | 23:50 | 0.46 | 0.23 | 334 | 4 | 0 | 0 | 10 | 0
4000588017414546,T100631,8435,4,00:30,0.96,0.35,1357,1,0,0,8,0,Fraud,Transaction of ₹8435 from card 4000588017414546 at 00:30   . Marked as Fraud.,4000588017414546 | T100631 | 8435 | 4 | 00:30 | 0.96 | 0.35 | 1357 | 1 | 0 | 0 | 8 | 0
4000159098709360,T100632,87000,4,12:30,0.52,0.03,1017,1,1,0,3,1,Fraud,Transaction of ₹87000 from card 4000159098709360 at 12:30 from high-risk country with unusual spending . Marked as Fraud.,4000159098709360 | T100632 | 87000 | 4 | 12:30 | 0.52 | 0.03 | 1017 | 1 | 1 | 0 | 3 | 1
4000392932052116,T100633,89212,18,00:30,0.68,0.96,327,0,0,0,2,0,Fraud,Transaction of ₹89212 from card 4000392932052116 at 00:30   . Marked as Fraud.,4000392932052116 | T100633 | 89212 | 18 | 00:30 | 0.68 | 0.96 | 327 | 0 | 0 | 0 | 2 | 0
4000244092801172,T100634,97303,4,23:50,0.31,0.67,15,4,0,0,9,0,Fraud,Transaction of ₹97303 from card 4000244092801172 at 23:50   . Marked as Fraud.,4000244092801172 | T100634 | 97303 | 4 | 23:50 | 0.31 | 0.67 | 15 | 4 | 0 | 0 | 9 | 0
4000417516936790,T100635,11230,17,02:15,0.77,0.93,839,1,0,1,2,1,Fraud,Transaction of ₹11230 from card 4000417516936790 at 02:15  with unusual spending and multiple logins detected. Marked as Fraud.,4000417516936790 | T100635 | 11230 | 17 | 02:15 | 0.77 | 0.93 | 839 | 1 | 0 | 1 | 2 | 1
4000635574905748,T100636,87608,12,16:00,0.77,0.27,1638,3,0,0,9,0,Fraud,Transaction of ₹87608 from card 4000635574905748 at 16:00   . Marked as Fraud.,4000635574905748 | T100636 | 87608 | 12 | 16:00 | 0.77 | 0.27 | 1638 | 3 | 0 | 0 | 9 | 0
4000130586292150,T100637,60666,17,16:00,0.52,0.61,226,2,0,0,4,0,Fraud,Transaction of ₹60666 from card 4000130586292150 at 16:00   . Marked as Fraud.,4000130586292150 | T100637 | 60666 | 17 | 16:00 | 0.52 | 0.61 | 226 | 2 | 0 | 0 | 4 | 0
4000795669368396,T100638,66803,10,20:15,0.98,0.68,1449,2,0,0,12,0,Fraud,Transaction of ₹66803 from card 4000795669368396 at 20:15   . Marked as Fraud.,4000795669368396 | T100638 | 66803 | 10 | 20:15 | 0.98 | 0.68 | 1449 | 2 | 0 | 0 | 12 | 0
4000978788412279,T100639,27292,1,16:00,0.13,0.32,1814,1,0,0,13,0,Not Fraud,Transaction of ₹27292 from card 4000978788412279 at 16:00   . Marked as Not Fraud.,4000978788412279 | T100639 | 27292 | 1 | 16:00 | 0.13 | 0.32 | 1814 | 1 | 0 | 0 | 13 | 0
4000878416855356,T100640,1162,18,20:15,0.02,0.85,1432,4,0,0,2,0,Fraud,Transaction of ₹1162 from card 4000878416855356 at 20:15   . Marked as Fraud.,4000878416855356 | T100640 | 1162 | 18 | 20:15 | 0.02 | 0.85 | 1432 | 4 | 0 | 0 | 2 | 0
4000439982645429,T100641,84176,18,20:15,0.77,0.95,113,1,0,0,10,0,Fraud,Transaction of ₹84176 from card 4000439982645429 at 20:15   . Marked as Fraud.,4000439982645429 | T100641 | 84176 | 18 | 20:15 | 0.77 | 0.95 | 113 | 1 | 0 | 0 | 10 | 0
4000115250737438,T100642,89880,14,20:15,0.81,0.88,1452,4,0,1,1,0,Fraud,Transaction of ₹89880 from card 4000115250737438 at 20:15   and multiple logins detected. Marked as Fraud.,4000115250737438 | T100642 | 89880 | 14 | 20:15 | 0.81 | 0.88 | 1452 | 4 | 0 | 1 | 1 | 0
4000549048500534,T100643,21645,15,23:50,0.12,0.74,1,3,0,0,4,0,Not Fraud,Transaction of ₹21645 from card 4000549048500534 at 23:50   . Marked as Not Fraud.,4000549048500534 | T100643 | 21645 | 15 | 23:50 | 0.12 | 0.74 | 1 | 3 | 0 | 0 | 4 | 0
4000345213466367,T100644,21789,12,23:50,0.27,0.28,266,4,0,0,9,1,Fraud,Transaction of ₹21789 from card 4000345213466367 at 23:50  with unusual spending . Marked as Fraud.,4000345213466367 | T100644 | 21789 | 12 | 23:50 | 0.27 | 0.28 | 266 | 4 | 0 | 0 | 9 | 1
4000228475055567,T100645,11274,4,12:30,0.02,0.28,1515,1,0,0,12,0,Not Fraud,Transaction of ₹11274 from card 4000228475055567 at 12:30   . Marked as Not Fraud.,4000228475055567 | T100645 | 11274 | 4 | 12:30 | 0.02 | 0.28 | 1515 | 1 | 0 | 0 | 12 | 0
4000809174117091,T100646,88561,3,08:45,0.29,0.96,1232,3,0,0,9,0,Fraud,Transaction of ₹88561 from card 4000809174117091 at 08:45   . Marked as Fraud.,4000809174117091 | T100646 | 88561 | 3 | 08:45 | 0.29 | 0.96 | 1232 | 3 | 0 | 0 | 9 | 0
4000271077752281,T100647,9448,12,20:15,0.77,0.01,1646,0,0,1,4,0,Fraud,Transaction of ₹9448 from card 4000271077752281 at 20:15   and multiple logins detected. Marked as Fraud.,4000271077752281 | T100647 | 9448 | 12 | 20:15 | 0.77 | 0.01 | 1646 | 0 | 0 | 1 | 4 | 0
4000420905367754,T100648,23814,7,20:15,0.52,0.72,1736,2,0,0,9,0,Not Fraud,Transaction of ₹23814 from card 4000420905367754 at 20:15   . Marked as Not Fraud.,4000420905367754 | T100648 | 23814 | 7 | 20:15 | 0.52 | 0.72 | 1736 | 2 | 0 | 0 | 9 | 0
4000875279701940,T100649,38202,11,08:45,0.35,0.71,952,1,0,0,12,0,Not Fraud,Transaction of ₹38202 from card 4000875279701940 at 08:45   . Marked as Not Fraud.,4000875279701940 | T100649 | 38202 | 11 | 08:45 | 0.35 | 0.71 | 952 | 1 | 0 | 0 | 12 | 0
4000556440884355,T100650,74560,1,00:30,0.37,0.62,1393,1,0,0,6,0,Fraud,Transaction of ₹74560 from card 4000556440884355 at 00:30   . Marked as Fraud.,4000556440884355 | T100650 | 74560 | 1 | 00:30 | 0.37 | 0.62 | 1393 | 1 | 0 | 0 | 6 | 0
4000631866089440,T100651,90030,6,20:15,0.0,0.99,306,1,0,0,1,1,Fraud,Transaction of ₹90030 from card 4000631866089440 at 20:15  with unusual spending . Marked as Fraud.,4000631866089440 | T100651 | 90030 | 6 | 20:15 | 0.0 | 0.99 | 306 | 1 | 0 | 0 | 1 | 1
4000619606194160,T100652,6901,15,12:30,0.3,0.31,12,3,0,0,10,0,Not Fraud,Transaction of ₹6901 from card 4000619606194160 at 12:30   . Marked as Not Fraud.,4000619606194160 | T100652 | 6901 | 15 | 12:30 | 0.3 | 0.31 | 12 | 3 | 0 | 0 | 10 | 0
4000599263022595,T100653,72367,15,16:00,0.65,0.34,1369,0,0,0,13,1,Fraud,Transaction of ₹72367 from card 4000599263022595 at 16:00  with unusual spending . Marked as Fraud.,4000599263022595 | T100653 | 72367 | 15 | 16:00 | 0.65 | 0.34 | 1369 | 0 | 0 | 0 | 13 | 1
4000261281455424,T100654,48236,19,16:00,0.97,0.08,1489,4,0,0,14,1,Fraud,Transaction of ₹48236 from card 4000261281455424 at 16:00  with unusual spending . Marked as Fraud.,4000261281455424 | T100654 | 48236 | 19 | 16:00 | 0.97 | 0.08 | 1489 | 4 | 0 | 0 | 14 | 1
4000307805919610,T100655,23725,11,02:15,0.85,0.44,1724,0,0,0,6,0,Not Fraud,Transaction of ₹23725 from card 4000307805919610 at 02:15   . Marked as Not Fraud.,4000307805919610 | T100655 | 23725 | 11 | 02:15 | 0.85 | 0.44 | 1724 | 0 | 0 | 0 | 6 | 0
4000761089389845,T100656,82973,2,02:15,0.02,0.26,1690,3,0,0,9,0,Fraud,Transaction of ₹82973 from card 4000761089389845 at 02:15   . Marked as Fraud.,4000761089389845 | T100656 | 82973 | 2 | 02:15 | 0.02 | 0.26 | 1690 | 3 | 0 | 0 | 9 | 0
4000922521631542,T100657,72692,14,16:00,0.9,0.34,1518,1,0,0,13,1,Fraud,Transaction of ₹72692 from card 4000922521631542 at 16:00  with unusual spending . Marked as Fraud.,4000922521631542 | T100657 | 72692 | 14 | 16:00 | 0.9 | 0.34 | 1518 | 1 | 0 | 0 | 13 | 1
4000249805565581,T100658,77152,2,16:00,0.78,0.83,1392,2,0,0,2,1,Fraud,Transaction of ₹77152 from card 4000249805565581 at 16:00  with unusual spending . Marked as Fraud.,4000249805565581 | T100658 | 77152 | 2 | 16:00 | 0.78 | 0.83 | 1392 | 2 | 0 | 0 | 2 | 1
4000176725411465,T100659,44361,4,23:50,0.78,0.94,1870,1,0,0,6,0,Fraud,Transaction of ₹44361 from card 4000176725411465 at 23:50   . Marked as Fraud.,4000176725411465 | T100659 | 44361 | 4 | 23:50 | 0.78 | 0.94 | 1870 | 1 | 0 | 0 | 6 | 0
4000947295030873,T100660,1642,17,12:30,0.46,0.19,937,4,0,0,2,0,Not Fraud,Transaction of ₹1642 from card 4000947295030873 at 12:30   . Marked as Not Fraud.,4000947295030873 | T100660 | 1642 | 17 | 12:30 | 0.46 | 0.19 | 937 | 4 | 0 | 0 | 2 | 0
4000475444318886,T100661,21777,3,08:45,0.4,0.37,420,2,0,0,4,0,Not Fraud,Transaction of ₹21777 from card 4000475444318886 at 08:45   . Marked as Not Fraud.,4000475444318886 | T100661 | 21777 | 3 | 08:45 | 0.4 | 0.37 | 420 | 2 | 0 | 0 | 4 | 0
4000967300992787,T100662,46832,13,02:15,0.3,0.93,889,1,0,0,8,1,Fraud,Transaction of ₹46832 from card 4000967300992787 at 02:15  with unusual spending . Marked as Fraud.,4000967300992787 | T100662 | 46832 | 13 | 02:15 | 0.3 | 0.93 | 889 | 1 | 0 | 0 | 8 | 1
4000394238492851,T100663,50443,9,23:50,0.07,0.06,1815,2,0,0,13,0,Fraud,Transaction of ₹50443 from card 4000394238492851 at 23:50   . Marked as Fraud.,4000394238492851 | T100663 | 50443 | 9 | 23:50 | 0.07 | 0.06 | 1815 | 2 | 0 | 0 | 13 | 0
4000103524233168,T100664,39181,7,23:50,0.23,0.09,171,0,0,1,7,0,Fraud,Transaction of ₹39181 from card 4000103524233168 at 23:50   and multiple logins detected. Marked as Fraud.,4000103524233168 | T100664 | 39181 | 7 | 23:50 | 0.23 | 0.09 | 171 | 0 | 0 | 1 | 7 | 0
4000895783733945,T100665,62956,15,08:45,0.25,0.16,134,3,0,0,11,1,Fraud,Transaction of ₹62956 from card 4000895783733945 at 08:45  with unusual spending . Marked as Fraud.,4000895783733945 | T100665 | 62956 | 15 | 08:45 | 0.25 | 0.16 | 134 | 3 | 0 | 0 | 11 | 1
4000738176038125,T100666,93205,11,23:50,0.48,0.6,965,1,0,0,12,0,Fraud,Transaction of ₹93205 from card 4000738176038125 at 23:50   . Marked as Fraud.,4000738176038125 | T100666 | 93205 | 11 | 23:50 | 0.48 | 0.6 | 965 | 1 | 0 | 0 | 12 | 0
4000825844758573,T100667,88958,2,12:30,0.75,0.15,1451,4,0,0,13,0,Fraud,Transaction of ₹88958 from card 4000825844758573 at 12:30   . Marked as Fraud.,4000825844758573 | T100667 | 88958 | 2 | 12:30 | 0.75 | 0.15 | 1451 | 4 | 0 | 0 | 13 | 0
4000590264484194,T100668,19165,15,16:00,0.47,0.97,1049,0,0,0,9,0,Fraud,Transaction of ₹19165 from card 4000590264484194 at 16:00   . Marked as Fraud.,4000590264484194 | T100668 | 19165 | 15 | 16:00 | 0.47 | 0.97 | 1049 | 0 | 0 | 0 | 9 | 0
4000630594163379,T100669,83560,14,20:15,0.06,0.45,1554,1,1,0,7,1,Fraud,Transaction of ₹83560 from card 4000630594163379 at 20:15 from high-risk country with unusual spending . Marked as Fraud.,4000630594163379 | T100669 | 83560 | 14 | 20:15 | 0.06 | 0.45 | 1554 | 1 | 1 | 0 | 7 | 1
4000466554516218,T100670,88192,11,08:45,0.96,0.5,1214,0,0,1,1,0,Fraud,Transaction of ₹88192 from card 4000466554516218 at 08:45   and multiple logins detected. Marked as Fraud.,4000466554516218 | T100670 | 88192 | 11 | 08:45 | 0.96 | 0.5 | 1214 | 0 | 0 | 1 | 1 | 0
4000939889089976,T100671,54793,3,16:00,0.94,0.25,1165,4,1,0,2,0,Fraud,Transaction of ₹54793 from card 4000939889089976 at 16:00 from high-risk country  . Marked as Fraud.,4000939889089976 | T100671 | 54793 | 3 | 16:00 | 0.94 | 0.25 | 1165 | 4 | 1 | 0 | 2 | 0
4000514650874781,T100672,27062,17,16:00,0.79,0.47,1579,1,0,1,6,0,Fraud,Transaction of ₹27062 from card 4000514650874781 at 16:00   and multiple logins detected. Marked as Fraud.,4000514650874781 | T100672 | 27062 | 17 | 16:00 | 0.79 | 0.47 | 1579 | 1 | 0 | 1 | 6 | 0
4000364988738014,T100673,28395,12,00:30,0.99,0.66,1870,4,0,0,7,0,Fraud,Transaction of ₹28395 from card 4000364988738014 at 00:30   . Marked as Fraud.,4000364988738014 | T100673 | 28395 | 12 | 00:30 | 0.99 | 0.66 | 1870 | 4 | 0 | 0 | 7 | 0
4000523362647197,T100674,13907,15,08:45,0.54,0.75,1820,2,0,0,3,0,Not Fraud,Transaction of ₹13907 from card 4000523362647197 at 08:45   . Marked as Not Fraud.,4000523362647197 | T100674 | 13907 | 15 | 08:45 | 0.54 | 0.75 | 1820 | 2 | 0 | 0 | 3 | 0
4000554302504239,T100675,42448,16,23:50,0.96,0.75,658,4,0,0,9,0,Fraud,Transaction of ₹42448 from card 4000554302504239 at 23:50   . Marked as Fraud.,4000554302504239 | T100675 | 42448 | 16 | 23:50 | 0.96 | 0.75 | 658 | 4 | 0 | 0 | 9 | 0
4000448079814698,T100676,26532,5,20:15,0.08,0.58,1339,2,0,0,13,0,Not Fraud,Transaction of ₹26532 from card 4000448079814698 at 20:15   . Marked as Not Fraud.,4000448079814698 | T100676 | 26532 | 5 | 20:15 | 0.08 | 0.58 | 1339 | 2 | 0 | 0 | 13 | 0
4000622889527089,T100677,83385,6,08:45,0.37,0.9,1468,1,0,0,7,1,Fraud,Transaction of ₹83385 from card 4000622889527089 at 08:45  with unusual spending . Marked as Fraud.,4000622889527089 | T100677 | 83385 | 6 | 08:45 | 0.37 | 0.9 | 1468 | 1 | 0 | 0 | 7 | 1
4000520096802415,T100678,91892,19,23:50,0.23,0.82,1343,2,0,1,14,1,Fraud,Transaction of ₹91892 from card 4000520096802415 at 23:50  with unusual spending and multiple logins detected. Marked as Fraud.,4000520096802415 | T100678 | 91892 | 19 | 23:50 | 0.23 | 0.82 | 1343 | 2 | 0 | 1 | 14 | 1
4000970433915604,T100679,57954,5,16:00,0.2,0.76,1465,1,0,1,6,0,Fraud,Transaction of ₹57954 from card 4000970433915604 at 16:00   and multiple logins detected. Marked as Fraud.,4000970433915604 | T100679 | 57954 | 5 | 16:00 | 0.2 | 0.76 | 1465 | 1 | 0 | 1 | 6 | 0
4000816489655032,T100680,40362,3,20:15,0.14,0.06,1116,1,0,1,13,0,Fraud,Transaction of ₹40362 from card 4000816489655032 at 20:15   and multiple logins detected. Marked as Fraud.,4000816489655032 | T100680 | 40362 | 3 | 20:15 | 0.14 | 0.06 | 1116 | 1 | 0 | 1 | 13 | 0
4000267421339099,T100681,37180,1,23:50,0.62,0.01,179,3,0,0,6,0,Not Fraud,Transaction of ₹37180 from card 4000267421339099 at 23:50   . Marked as Not Fraud.,4000267421339099 | T100681 | 37180 | 1 | 23:50 | 0.62 | 0.01 | 179 | 3 | 0 | 0 | 6 | 0
